time,Yaw,Vel,Ideal Vel L,Ideal Vel R,Vel L,Vel R,Cur X,Cur Y,Ideal x,Ideal y,Next Pos x,Next Pos y,L,dX,Theta,Curvature,velDif,Closest idx,left pos,right pos,Distance
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,-0.000000,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.003906,0.003867,0.003945,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000039,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.003906,0.003867,0.003945,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000039,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.003906,0.003867,0.003945,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000039,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.003906,0.003867,0.003945,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000039,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.015625,0.015469,0.015781,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000156,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.023438,0.023204,0.023671,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000234,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.023438,0.023204,0.023671,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000234,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.023438,0.023204,0.023671,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000234,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.023438,0.023204,0.023671,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000234,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.031250,0.030938,0.031562,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000312,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.042969,0.042540,0.043397,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000429,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.054688,0.054142,0.055233,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000546,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.089844,0.088947,0.090740,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.000896,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.109375,0.108284,0.110466,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.001091,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.144531,0.143089,0.145973,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.001442,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.175781,0.174028,0.177535,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.001754,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.195313,0.193364,0.197261,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.001948,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.230469,0.228170,0.232768,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.002299,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.246094,0.243639,0.248549,0.000000,0.000000,0.186600,9.885358,0.186338,9.885055,-0.220113,9.410561,0.625178,0.001911,-2.279111,0.009780,0.002455,0,0.697333,-0.340772,0.625178
0.0,-130.758594,0.273438,0.270691,0.276184,0.025748,0.013318,0.185210,9.883746,0.185294,9.883844,-0.220113,9.410561,0.623050,0.001911,-2.279100,0.009847,0.002746,1,0.699905,-0.339087,0.623050
0.0,-130.758594,0.285156,0.282266,0.288046,0.047057,0.048833,0.183386,9.881630,0.183075,9.881269,-0.220113,9.410561,0.620256,0.001911,-2.279086,0.009936,0.002890,2,0.702034,-0.335628,0.620256
0.0,-130.714649,0.289063,0.286836,0.291289,0.087899,0.072805,0.181186,9.879076,0.179551,9.877180,-0.220113,9.410561,0.616885,0.001437,-2.279072,0.007552,0.002227,3,0.706468,-0.333322,0.616885
0.0,-130.714649,0.312500,0.310093,0.314907,0.153601,0.155377,0.181186,9.879076,0.179551,9.877180,-0.220113,9.410561,0.616885,0.001437,-2.279072,0.007552,0.002407,3,0.712677,-0.325428,0.616885
0.0,-130.626759,0.324219,0.323337,0.325101,0.159816,0.163367,0.176591,9.873728,0.174724,9.871580,-0.220113,9.410561,0.609834,0.000496,-2.279054,0.002667,0.000882,4,0.716225,-0.322856,0.609834
0.0,-130.538868,0.335938,0.336751,0.335124,0.208648,0.191779,0.174600,9.871404,0.174724,9.871580,-0.220113,9.410561,0.606774,-0.000437,-2.279053,-0.002375,-0.000814,4,0.723143,-0.316558,0.606774
0.0,-130.494923,0.343750,0.345502,0.341998,0.208648,0.191779,0.170307,9.866380,0.168592,9.864466,-0.220113,9.410561,0.600166,-0.000900,-2.279066,-0.004997,-0.001752,5,0.723143,-0.316558,0.600166
0.0,-130.363087,0.347656,0.351183,0.344129,0.212200,0.217527,0.167201,9.862734,0.168592,9.864466,-0.251923,9.372813,0.644738,-0.002067,-2.278471,-0.009946,-0.003527,5,0.727667,-0.311502,0.644738
0.0,-130.231251,0.404639,0.411809,0.397468,0.250378,0.216639,0.163300,9.858134,0.161160,9.855843,-0.251923,9.372813,0.638707,-0.003544,-2.278512,-0.017373,-0.007171,6,0.735117,-0.306890,0.638707
0.0,-130.099415,0.409085,0.419494,0.398676,0.260145,0.244163,0.160011,9.854237,0.161160,9.855843,-0.251923,9.372813,0.633607,-0.005007,-2.278566,-0.024946,-0.010409,6,0.738931,-0.300504,0.633607
0.0,-129.923634,0.506682,0.524837,0.488528,0.285005,0.261920,0.156903,9.850534,0.152430,9.845714,-0.251923,9.372813,0.628773,-0.006944,-2.278639,-0.035127,-0.018154,7,0.744697,-0.296601,0.628773
0.0,-129.747852,0.511906,0.535925,0.487887,0.300099,0.275238,0.151704,9.844302,0.152430,9.845714,-0.251923,9.372813,0.620658,-0.008860,-2.278803,-0.046002,-0.024019,7,0.753123,-0.288796,0.620658
0.0,-129.703907,0.593950,0.624245,0.563655,0.350707,0.323183,0.145497,9.836833,0.142404,9.834079,-0.251923,9.372813,0.610947,-0.009333,-2.279036,-0.050006,-0.030295,8,0.762791,-0.279040,0.610947
0.0,-129.440235,0.593950,0.634613,0.553287,0.372904,0.380894,0.139140,9.829141,0.142404,9.834079,-0.251923,9.372813,0.600970,-0.012121,-2.279328,-0.067120,-0.040663,8,0.772370,-0.268662,0.600970
0.0,-129.264454,0.718092,0.769889,0.666296,0.425288,0.404867,0.133488,9.822248,0.131083,9.820942,-0.284721,9.333752,0.643061,-0.014621,-2.278830,-0.070716,-0.051796,9,0.781594,-0.260058,0.643061
0.0,-129.132618,0.731641,0.791459,0.671824,0.453699,0.471457,0.127518,9.814928,0.131083,9.820942,-0.284721,9.333752,0.633617,-0.016090,-2.279186,-0.080155,-0.059817,9,0.789932,-0.249504,0.633617
0.0,-128.956837,0.830059,0.908548,0.751570,0.462578,0.497205,0.121120,9.807040,0.118474,9.806307,-0.284721,9.333752,0.623465,-0.018018,-2.279624,-0.092704,-0.078489,10,0.799689,-0.238949,0.623465
0.0,-128.868946,0.923066,1.018952,0.827180,0.487438,0.545150,0.112819,9.796757,0.104579,9.790178,-0.284721,9.333752,0.610255,-0.018963,-2.280267,-0.101841,-0.095886,11,0.811574,-0.224402,0.610255
0.0,-128.781055,0.923066,1.016161,0.829971,0.514962,0.572673,0.104811,9.786806,0.104579,9.790178,-0.318471,9.293354,0.650126,-0.020896,-2.279800,-0.098877,-0.093095,11,0.823991,-0.211275,0.650126
0.0,-128.737110,1.008340,1.117568,0.899112,0.578889,0.637488,0.095122,9.774737,0.089403,9.772556,-0.318471,9.293354,0.634657,-0.021388,-2.280593,-0.106201,-0.109228,12,0.839691,-0.196019,0.634657
0.0,-128.693165,1.008340,1.126108,0.890572,0.653469,0.704965,0.084720,9.761761,0.089403,9.772556,-0.318471,9.293354,0.618036,-0.021868,-2.281511,-0.114504,-0.117768,12,0.855656,-0.178724,0.618036
0.0,-128.693165,1.103274,1.239590,0.966957,0.734265,0.769780,0.073991,9.748365,0.072949,9.753446,-0.318471,9.293354,0.600884,-0.021868,-2.282521,-0.121134,-0.136317,13,0.873218,-0.161960,0.600884
0.0,-128.693165,1.188924,1.326085,1.051763,0.815949,0.816837,0.061598,9.732893,0.055222,9.732849,-0.353095,9.251652,0.635266,-0.022822,-2.282053,-0.113104,-0.137161,14,0.893441,-0.142535,0.635266
0.0,-128.693165,1.296666,1.457034,1.136299,0.918941,0.894081,0.048013,9.715932,0.036233,9.710775,-0.353095,9.251652,0.613549,-0.022822,-2.283325,-0.121252,-0.160367,15,0.916059,-0.121692,0.613549
0.0,-128.737110,1.319415,1.468622,1.170207,1.015718,0.957119,0.033340,9.697627,0.036233,9.710775,-0.388517,9.208704,0.645761,-0.023117,-2.282691,-0.110869,-0.149207,15,0.941514,-0.100227,0.645761
0.0,-128.956837,1.430872,1.587225,1.274519,1.117823,1.006840,0.018096,9.678699,0.015997,9.687234,-0.388517,9.208704,0.621473,-0.020688,-2.284016,-0.107129,-0.156353,16,0.967857,-0.077964,0.621473
0.0,-129.176563,1.544907,1.681017,1.408796,1.225255,1.053009,0.002444,9.659417,-0.005480,9.662235,-0.424620,9.164557,0.653659,-0.018453,-2.282790,-0.086375,-0.136110,17,0.996152,-0.056588,0.653659
0.0,-129.440235,1.634232,1.765321,1.503143,1.321144,1.078757,-0.013850,9.639515,-0.028184,9.635777,-0.424620,9.164557,0.627946,-0.015505,-2.283852,-0.078642,-0.131089,18,1.025865,-0.034858,0.627946
0.0,-129.703907,1.634232,1.751634,1.516830,1.419698,1.099178,-0.031621,9.618012,-0.028184,9.635777,-0.424620,9.164557,0.600058,-0.012680,-2.284893,-0.070431,-0.117402,18,1.058328,-0.011531,0.600058
0.0,-129.923634,1.723084,1.808233,1.637935,1.497830,1.166656,-0.051242,9.594473,-0.052111,9.607871,-0.461353,9.119270,0.627701,-0.009544,-2.282801,-0.048448,-0.085149,19,1.091500,0.016586,0.627701
0.0,-130.099415,1.811432,1.864999,1.757865,1.575074,1.227919,-0.071259,9.570628,-0.077242,9.578515,-0.498578,9.072846,0.656041,-0.006239,-2.280173,-0.028992,-0.053567,20,1.125383,0.044969,0.656041
0.0,-130.275196,1.811432,1.847719,1.775146,1.703815,1.436567,-0.071259,9.570628,-0.077242,9.578515,-0.498578,9.072846,0.656041,-0.004226,-2.280173,-0.019639,-0.036287,20,1.196251,0.109274,0.656041
0.0,-130.363087,1.983760,1.995113,1.972407,1.703815,1.436567,-0.114991,9.519097,-0.131019,9.515530,-0.536168,9.025393,0.648948,-0.001181,-2.277086,-0.005611,-0.011353,22,1.196251,0.109274,0.648948
0.0,-130.407032,2.068192,2.050329,2.086056,1.734002,1.561756,-0.137978,9.492072,-0.159619,9.481933,-0.573912,8.977005,0.674783,0.001928,-2.273175,0.008468,0.017864,23,1.231552,0.144930,0.674783
0.0,-130.450977,2.085427,2.060014,2.110840,1.774844,1.640776,-0.161849,9.464053,-0.159619,9.481933,-0.573912,8.977005,0.637974,0.002431,-2.272988,0.011947,0.025413,23,1.269160,0.180941,0.637974
0.0,-130.407032,2.169560,2.117561,2.221559,1.834331,1.770404,-0.188164,9.433164,-0.189322,9.446938,-0.611624,8.927847,0.659290,0.005107,-2.268286,0.023497,0.051999,24,1.308896,0.222362,0.659290
0.0,-130.407032,2.271254,2.182543,2.359965,1.882276,1.898257,-0.214698,9.401995,-0.220113,9.410561,-0.649103,8.878014,0.680635,0.008870,-2.263000,0.038292,0.088711,25,1.348454,0.264671,0.680635
0.0,-130.319141,2.371760,2.250989,2.492532,1.934660,1.981717,-0.241954,9.369927,-0.251923,9.372813,-0.686034,8.827691,0.700875,0.012262,-2.257003,0.049922,0.120772,26,1.389698,0.307600,0.700875
0.0,-130.275196,2.490475,2.324780,2.656170,1.999474,2.079382,-0.270235,9.336576,-0.284721,9.333752,-0.722126,8.777167,0.719127,0.016866,-2.250276,0.065227,0.165695,27,1.431741,0.353012,0.719127
0.0,-130.187305,2.570367,2.359757,2.780977,2.057185,2.198356,-0.299623,9.301838,-0.318471,9.293354,-0.756897,8.726893,0.734616,0.021676,-2.242687,0.080331,0.210610,28,1.474847,0.400909,0.734616
0.0,-130.099415,2.667723,2.400959,2.934487,2.101578,2.296021,-0.330473,9.265259,-0.353095,9.251652,-0.789605,8.677697,0.745675,0.027256,-2.234103,0.098036,0.266764,29,1.519018,0.452441,0.745675
0.0,-130.011524,2.667723,2.372831,2.962615,2.158402,2.441631,-0.363294,9.226222,-0.353095,9.251652,-0.789605,8.677697,0.694709,0.026152,-2.231476,0.108373,0.294892,29,1.564253,0.509207,0.694709
0.0,-129.791798,2.761795,2.410163,3.113427,2.189477,2.557054,-0.395127,9.188152,-0.388517,9.208704,-0.819883,8.630248,0.701195,0.030686,-2.221517,0.124824,0.351632,30,1.608690,0.564022,0.701195
0.0,-129.616016,2.829231,2.400154,3.258308,2.226768,2.733739,-0.429691,9.146526,-0.424620,9.164557,-0.847353,8.584822,0.699967,0.036424,-2.210166,0.148685,0.429077,31,1.654369,0.626553,0.699967
0.0,-129.440235,2.892813,2.373062,3.412564,2.276488,2.835844,-0.463533,9.105512,-0.461353,9.119270,-0.871904,8.541905,0.696003,0.042664,-2.197820,0.176147,0.519751,32,1.702265,0.685004,0.696003
0.0,-129.220509,2.952061,2.320397,3.583725,2.327096,3.013417,-0.501029,9.059751,-0.498578,9.072846,-0.893459,8.501737,0.682188,0.048813,-2.183708,0.209778,0.631664,33,1.751669,0.753921,0.682188
0.0,-129.000782,3.003201,2.241168,3.765234,2.367050,3.091549,-0.536922,9.015602,-0.536168,9.025393,-0.912163,8.464340,0.666855,0.055312,-2.168448,0.248765,0.762033,34,1.800896,0.818492,0.666855
0.0,-128.737110,3.044441,2.123925,3.964957,2.406116,3.257580,-0.574381,8.969126,-0.573912,8.977005,-0.928000,8.429811,0.644908,0.061644,-2.151155,0.296431,0.920516,35,1.848969,0.889804,0.644908
0.0,-128.605274,3.073712,1.949310,4.198113,2.398126,3.320618,-0.609824,8.924841,-0.611624,8.927847,-0.941381,8.398319,0.622218,0.069424,-2.132777,0.358639,1.124401,36,1.893761,0.958455,0.622218
0.0,-128.077930,3.093383,1.770508,4.416258,2.337751,3.410293,-0.643773,8.881918,-0.649103,8.878014,-0.961517,8.343512,0.625174,0.081933,-2.103948,0.419262,1.322875,37,1.935715,1.025954,0.625174
0.0,-127.682423,3.096689,1.392091,4.801287,2.235646,3.597632,-0.682794,8.831758,-0.686034,8.827691,-0.975821,8.280191,0.624572,0.105259,-2.059141,0.539665,1.704598,38,1.974386,1.114384,0.624572
0.0,-127.111134,3.080393,1.026516,5.134271,2.069615,3.747682,-0.716515,8.787647,-0.722126,8.777167,-0.980323,8.237053,0.610531,0.121830,-2.017612,0.653685,2.053878,39,2.006761,1.193058,0.610531
0.0,-126.364063,3.032616,0.651736,5.413495,1.828116,3.817823,-0.747180,8.746563,-0.756897,8.726893,-0.983967,8.180860,0.613260,0.144737,-1.967209,0.769697,2.380880,40,2.030620,1.271732,0.613260
0.0,-125.485157,3.032616,0.171019,5.894212,1.499605,4.015817,-0.776713,8.705802,-0.756897,8.726893,-0.976114,8.132716,0.606786,0.170307,-1.905637,0.925105,2.861597,40,2.042328,1.360695,0.606786
0.0,-124.386524,2.930948,-0.743094,6.604989,1.251003,4.259980,-0.807772,8.661339,-0.789605,8.677697,-0.937273,8.058605,0.616489,0.233538,-1.782435,1.228954,3.674041,41,2.059269,1.452229,0.616489
0.0,-122.936329,2.792579,-1.769224,7.354382,0.903847,4.424235,-0.838105,8.615790,-0.819883,8.630248,-0.873346,7.998663,0.618132,0.305959,-1.627839,1.601515,4.561803,42,2.063349,1.557601,0.618132
0.0,-121.266407,2.453190,-2.458908,7.365288,0.637488,4.719895,-0.868270,8.567705,-0.871904,8.541905,-0.807648,7.958321,0.612392,0.368099,-1.471642,1.963070,4.912098,44,2.069292,1.665190,0.612392
0.0,-119.244923,2.453190,-3.064708,7.971088,0.376455,4.821112,-0.890167,8.530166,-0.871904,8.541905,-0.742925,7.929249,0.618693,0.422049,-1.330501,2.205171,5.517898,44,2.067429,1.753975,0.618693
0.0,-117.091602,2.074599,-3.146338,7.295536,0.272575,5.088359,-0.918051,8.478093,-0.912163,8.464340,-0.703515,7.915527,0.602085,0.447198,-1.206468,2.467256,5.220937,46,2.069114,1.870434,0.602085
0.0,-115.949024,1.884585,-3.240420,7.009591,0.174022,5.210885,-0.942586,8.428928,-0.928000,8.429811,-0.612781,7.889801,0.632004,0.532462,-1.021790,2.666112,5.125005,47,2.076387,1.973056,0.632004
0.0,-113.488087,1.526215,-2.901095,5.953525,0.131404,5.232193,-0.964968,8.380308,-0.952407,8.369566,-0.612781,7.889801,0.603848,0.518501,-0.948088,2.843964,4.427310,49,2.076387,2.080113,0.603848
0.0,-109.489063,1.365822,-2.489939,5.221583,0.098553,4.768727,-0.976094,8.352047,-0.961517,8.343512,-0.561266,7.877894,0.630003,0.549251,-0.852034,2.767679,3.855761,50,2.079226,2.138032,0.630003
0.0,-106.151342,1.365822,1.099920,1.631725,0.154489,4.042453,-0.645446,8.733664,-0.961517,8.343512,-0.807648,7.958321,0.792127,0.059881,-1.777023,0.190866,0.265903,50,2.082862,2.154263,0.792127
0.0,-103.050941,1.365822,1.676847,1.054797,0.150937,2.929069,-0.394311,9.058577,-0.961517,8.343512,-0.807648,7.958321,1.175334,-0.154203,-1.930157,-0.223255,-0.311025,50,2.084104,2.158254,1.175334
0.0,-100.118343,1.365822,1.815148,0.916497,0.080796,1.936435,-0.191417,9.331635,-0.961517,8.343512,-0.807648,7.958321,1.505235,-0.365380,-1.992584,-0.322527,-0.449325,50,2.084281,2.162689,1.505235
0.0,-97.613460,1.365822,1.893919,0.837726,0.045281,0.926044,-0.191588,9.330540,-0.961517,8.343512,-0.807648,7.958321,1.504166,-0.428825,-1.992778,-0.379070,-0.528096,50,2.080556,2.168632,1.504166
0.0,-94.577611,1.365822,1.920776,0.810868,0.919829,0.806182,-0.065595,9.547737,-0.961517,8.343512,-0.807648,7.958321,1.754105,-0.612836,-2.007592,-0.398348,-0.554954,50,2.177147,2.235066,1.754105
0.0,-91.622122,1.365822,1.974871,0.756774,0.919829,1.075206,0.002999,9.641171,-0.961517,8.343512,-0.807648,7.958321,1.867922,-0.762684,-2.019706,-0.437177,-0.609049,50,2.177147,2.266464,1.867922
