time,Yaw,Vel,Ideal Vel L,Ideal Vel R,Vel L,Vel R,Cur X,Cur Y,Ideal x,Ideal y,Next Pos x,Next Pos y,L,dX,Theta,Curvature,velDif,Closest idx,left pos,right pos,Distance
0.0,-105.535231,0.003906,0.004241,0.003571,0.000000,0.000000,1.327785,13.046689,1.304488,13.035657,1.139664,12.434343,0.640592,-0.017244,-1.868859,-0.084042,-0.000335,2,0.090648,-0.817162,0.640592
0.0,-105.505483,0.003906,0.004094,0.003719,0.000000,0.000000,1.318386,13.043167,1.304488,13.035657,1.139664,12.434343,0.634514,-0.009461,-1.856329,-0.046996,-0.000187,2,0.090648,-0.817162,0.634514
0.0,-105.505483,0.003906,0.004094,0.003719,0.000000,0.000000,1.318386,13.043167,1.304488,13.035657,1.139664,12.434343,0.634514,-0.009461,-1.856329,-0.046996,-0.000187,2,0.090648,-0.817162,0.634514
0.0,-105.596621,0.003906,0.004678,0.003135,0.000000,0.000000,1.347683,13.050488,1.304488,13.035657,1.152256,12.480970,0.602115,-0.035109,-1.901351,-0.193682,-0.000772,2,0.090648,-0.817162,0.602115
0.0,-105.596621,0.003906,0.004678,0.003135,0.000000,0.000000,1.347683,13.050488,1.304488,13.035657,1.152256,12.480970,0.602115,-0.035109,-1.901351,-0.193682,-0.000772,2,0.090648,-0.817162,0.602115
0.0,-105.499837,0.003906,0.003983,0.003829,0.000000,0.000000,1.316355,13.056373,1.304488,13.035657,1.139664,12.434343,0.646639,-0.004036,-1.847562,-0.019307,-0.000077,2,0.090648,-0.817162,0.646639
0.0,-105.463852,0.003906,0.003826,0.003987,0.000000,0.000000,1.306373,13.052530,1.304488,13.035657,1.139664,12.434343,0.640271,0.004153,-1.834205,0.020262,0.000081,2,0.090648,-0.817162,0.640271
0.0,-105.572956,0.003906,0.004507,0.003305,0.000000,0.000000,1.342084,13.058335,1.304488,13.035657,1.152256,12.480970,0.607771,-0.027858,-1.888448,-0.150833,-0.000601,2,0.090648,-0.817162,0.607771
0.0,-105.525597,0.003906,0.004171,0.003641,0.000000,0.000000,1.325907,13.052863,1.304488,13.035657,1.139664,12.434343,0.645952,-0.013889,-1.863272,-0.066572,-0.000265,2,0.090648,-0.817162,0.645952
0.0,-105.520361,0.003906,0.004167,0.003645,0.000000,0.000000,1.324576,13.049662,1.304488,13.035657,1.139664,12.434343,0.642503,-0.013522,-1.862725,-0.065511,-0.000261,2,0.090648,-0.817162,0.642503
0.0,-105.529782,0.003906,0.004241,0.003571,0.000000,0.000000,1.327408,13.045698,1.304488,13.035657,1.139664,12.434343,0.639534,-0.017206,-1.868750,-0.084137,-0.000335,2,0.090648,-0.817162,0.639534
0.0,-105.529782,0.003906,0.004241,0.003571,0.000000,0.000000,1.327408,13.045698,1.304488,13.035657,1.139664,12.434343,0.639534,-0.017206,-1.868750,-0.084137,-0.000335,2,0.090648,-0.817162,0.639534
0.0,-105.486348,0.003906,0.003988,0.003825,0.000000,0.000000,1.313249,13.045392,1.304488,13.035657,1.139664,12.434343,0.635227,-0.004128,-1.847582,-0.020459,-0.000082,2,0.090648,-0.817162,0.635227
0.0,-105.479952,0.003906,0.003987,0.003825,0.000000,0.000000,1.312566,13.043427,1.304488,13.035657,1.139664,12.434343,0.633150,-0.004065,-1.847393,-0.020280,-0.000081,2,0.090648,-0.817162,0.633150
0.0,-105.573411,0.003906,0.004552,0.003261,0.000000,0.000000,1.341520,13.051177,1.304488,13.035657,1.152256,12.480970,0.600797,-0.029231,-1.891277,-0.161966,-0.000645,2,0.090648,-0.817162,0.600797
0.0,-105.568556,0.003906,0.004457,0.003356,0.000000,0.000000,1.339471,13.045187,1.304488,13.035657,1.139664,12.434343,0.642692,-0.028531,-1.886927,-0.138149,-0.000550,2,0.090648,-0.817162,0.642692
0.0,-105.516869,0.003906,0.004172,0.003640,0.000000,0.000000,1.322277,13.041898,1.304488,13.035657,1.139664,12.434343,0.634405,-0.013423,-1.862776,-0.066701,-0.000266,2,0.090648,-0.817162,0.634405
0.0,-105.516869,0.003906,0.004172,0.003640,0.000000,0.000000,1.322277,13.041898,1.304488,13.035657,1.139664,12.434343,0.634405,-0.013423,-1.862776,-0.066701,-0.000266,2,0.090648,-0.817162,0.634405
0.0,-105.516869,0.003906,0.004172,0.003640,0.000000,0.000000,1.322277,13.041898,1.304488,13.035657,1.139664,12.434343,0.634405,-0.013423,-1.862776,-0.066701,-0.000266,2,0.090648,-0.817162,0.634405
0.0,-105.587032,0.003906,0.004609,0.003204,0.000000,0.000000,1.345556,13.038698,1.304488,13.035657,1.139664,12.434343,0.638464,-0.035929,-1.899145,-0.176278,-0.000702,2,0.090648,-0.817162,0.638464
0.0,-105.576211,0.003906,0.004478,0.003334,0.000000,0.000000,1.339277,13.054559,1.304488,13.035657,1.152256,12.480970,0.603309,-0.026133,-1.885982,-0.143595,-0.000572,2,0.090648,-0.817162,0.603309
0.0,-105.514374,0.003906,0.004044,0.003768,0.000000,0.000000,1.319180,13.054088,1.304488,13.035657,1.139664,12.434343,0.645221,-0.007206,-1.852742,-0.034619,-0.000138,2,0.090648,-0.817162,0.645221
0.0,-105.472340,0.003906,0.003874,0.003939,0.000000,0.000000,1.307703,13.047545,1.304488,13.035657,1.139664,12.434343,0.635810,0.001637,-1.838266,0.008097,0.000032,2,0.090648,-0.817162,0.635810
0.0,-105.472340,0.003906,0.003874,0.003939,0.000000,0.000000,1.307703,13.047545,1.304488,13.035657,1.139664,12.434343,0.635810,0.001637,-1.838266,0.008097,0.000032,2,0.090648,-0.817162,0.635810
0.0,-105.481400,0.003906,0.003971,0.003842,0.000000,0.000000,1.311887,13.043931,1.304488,13.035657,1.139664,12.434343,0.633449,-0.003259,-1.846143,-0.016246,-0.000065,2,0.090648,-0.817162,0.633449
0.0,-105.541636,0.003906,0.004316,0.003496,0.000000,0.000000,1.331499,13.045392,1.304488,13.035657,1.139664,12.434343,0.640454,-0.021097,-1.874996,-0.102867,-0.000410,2,0.090648,-0.817162,0.640454
0.0,-105.620033,0.003906,0.004788,0.003025,0.000000,0.000000,1.354369,13.052766,1.304488,13.035657,1.152256,12.480970,0.606466,-0.040689,-1.910561,-0.221258,-0.000882,2,0.090648,-0.817162,0.606466
0.0,-105.634575,0.003906,0.004869,0.002944,0.000000,0.000000,1.356620,13.048293,1.304488,13.035657,1.152256,12.480970,0.603010,-0.043909,-1.916552,-0.241511,-0.000962,2,0.090648,-0.817162,0.603010
0.0,-105.634575,0.003906,0.004869,0.002944,0.000000,0.000000,1.356620,13.048293,1.304488,13.035657,1.152256,12.480970,0.603010,-0.043909,-1.916552,-0.241511,-0.000962,2,0.090648,-0.817162,0.603010
0.0,-105.609978,0.003906,0.004584,0.003229,0.000000,0.000000,1.346798,13.044539,1.304488,13.035657,1.139664,12.434343,0.644394,-0.035298,-1.898046,-0.170011,-0.000677,2,0.090648,-0.817162,0.644394
0.0,-105.609978,0.003906,0.004584,0.003229,0.000000,0.000000,1.346798,13.044539,1.304488,13.035657,1.139664,12.434343,0.644394,-0.035298,-1.898046,-0.170011,-0.000677,2,0.090648,-0.817162,0.644394
0.0,-105.609978,0.003906,0.004584,0.003229,0.000000,0.000000,1.346798,13.044539,1.304488,13.035657,1.139664,12.434343,0.644394,-0.035298,-1.898046,-0.170011,-0.000677,2,0.090648,-0.817162,0.644394
0.0,-105.696343,0.003906,0.005145,0.002668,0.000000,0.000000,1.372374,13.050264,1.304488,13.035657,1.152256,12.480970,0.610367,-0.057894,-1.939743,-0.310798,-0.001238,2,0.090648,-0.817162,0.610367
0.0,-105.696343,0.003906,0.005145,0.002668,0.000000,0.000000,1.372374,13.050264,1.304488,13.035657,1.152256,12.480970,0.610367,-0.057894,-1.939743,-0.310798,-0.001238,2,0.090648,-0.817162,0.610367
0.0,-105.765403,0.003906,0.005391,0.002422,0.000000,0.000000,1.389913,13.056761,1.304488,13.035657,1.152256,12.480970,0.622909,-0.072276,-1.962246,-0.372540,-0.001484,2,0.090648,-0.817162,0.622909
0.0,-105.681639,0.003906,0.004930,0.002883,0.000000,0.000000,1.360344,13.048543,1.304488,13.035657,1.152256,12.480970,0.604516,-0.046933,-1.922208,-0.256859,-0.001023,2,0.090648,-0.817162,0.604516
0.0,-105.681639,0.003906,0.004930,0.002883,0.000000,0.000000,1.360344,13.048543,1.304488,13.035657,1.152256,12.480970,0.604516,-0.046933,-1.922208,-0.256859,-0.001023,2,0.090648,-0.817162,0.604516
0.0,-105.681639,0.003906,0.004930,0.002883,0.000000,0.000000,1.360344,13.048543,1.304488,13.035657,1.152256,12.480970,0.604516,-0.046933,-1.922208,-0.256859,-0.001023,2,0.090648,-0.817162,0.604516
0.0,-105.610217,0.003906,0.004429,0.003383,0.000000,0.000000,1.337619,13.042963,1.304488,13.035657,1.139664,12.434343,0.640004,-0.026878,-1.885256,-0.131241,-0.000523,2,0.090648,-0.817162,0.640004
0.0,-105.687107,0.003906,0.004918,0.002895,0.000000,0.000000,1.361396,13.052038,1.304488,13.035657,1.152256,12.480970,0.608160,-0.046943,-1.921853,-0.253843,-0.001011,2,0.090648,-0.817162,0.608160
0.0,-105.601006,0.003906,0.004320,0.003492,0.000000,0.000000,1.333226,13.047623,1.304488,13.035657,1.139664,12.434343,0.643101,-0.021497,-1.876519,-0.103958,-0.000414,2,0.090648,-0.817162,0.643101
0.0,-105.617278,0.003906,0.004446,0.003367,0.000000,0.000000,1.339000,13.044013,1.304488,13.035657,1.139664,12.434343,0.641430,-0.027848,-1.886798,-0.135371,-0.000539,2,0.090648,-0.817162,0.641430
0.0,-105.707707,0.003906,0.005013,0.002799,0.000000,0.000000,1.366952,13.052918,1.304488,13.035657,1.152256,12.480970,0.610916,-0.051836,-1.929899,-0.277777,-0.001107,2,0.090648,-0.817162,0.610916
0.0,-105.707707,0.003906,0.005013,0.002799,0.000000,0.000000,1.366952,13.052918,1.304488,13.035657,1.152256,12.480970,0.610916,-0.051836,-1.929899,-0.277777,-0.001107,2,0.090648,-0.817162,0.610916
0.0,-105.707707,0.003906,0.005013,0.002799,0.000000,0.000000,1.366952,13.052918,1.304488,13.035657,1.152256,12.480970,0.610916,-0.051836,-1.929899,-0.277777,-0.001107,2,0.090648,-0.817162,0.610916
0.0,-105.648098,0.003906,0.004545,0.003267,0.000000,0.000000,1.346629,13.048388,1.304488,13.035657,1.139664,12.434343,0.647986,-0.033669,-1.895890,-0.160374,-0.000639,2,0.090648,-0.817162,0.647986
0.0,-105.648098,0.003906,0.004545,0.003267,0.000000,0.000000,1.346629,13.048388,1.304488,13.035657,1.139664,12.434343,0.647986,-0.033669,-1.895890,-0.160374,-0.000639,2,0.090648,-0.817162,0.647986
0.0,-105.593907,0.003906,0.004277,0.003536,0.000000,0.000000,1.329699,13.044587,1.304488,13.035657,1.139664,12.434343,0.639149,-0.018996,-1.872686,-0.093000,-0.000371,2,0.090648,-0.817162,0.639149
0.0,-105.620279,0.003906,0.004462,0.003351,0.000000,0.000000,1.338984,13.041493,1.304488,13.035657,1.139664,12.434343,0.639031,-0.028477,-1.887999,-0.139471,-0.000556,2,0.090648,-0.817162,0.639031
0.0,-105.620279,0.003906,0.004462,0.003351,0.000000,0.000000,1.338984,13.041493,1.304488,13.035657,1.139664,12.434343,0.639031,-0.028477,-1.887999,-0.139471,-0.000556,2,0.090648,-0.817162,0.639031
0.0,-105.587526,0.003906,0.004305,0.003507,0.000000,0.000000,1.329181,13.038855,1.304488,13.035657,1.139664,12.434343,0.633523,-0.020108,-1.874595,-0.100202,-0.000399,2,0.090648,-0.817162,0.633523
0.0,-105.694842,0.003906,0.004981,0.002831,0.000000,0.000000,1.363162,13.048649,1.304488,13.035657,1.152256,12.480970,0.605591,-0.049478,-1.926516,-0.269826,-0.001075,2,0.090648,-0.817162,0.605591
0.0,-105.641129,0.003906,0.004542,0.003271,0.000000,0.000000,1.344937,13.044828,1.304488,13.035657,1.139664,12.434343,0.644072,-0.033078,-1.895165,-0.159477,-0.000635,2,0.090648,-0.817162,0.644072
0.0,-105.611208,0.003906,0.004401,0.003412,0.000000,0.000000,1.335601,13.041643,1.304488,13.035657,1.139664,12.434343,0.638126,-0.025279,-1.882889,-0.124161,-0.000495,2,0.090648,-0.817162,0.638126
0.0,-105.673826,0.003906,0.004736,0.003076,0.000000,0.000000,1.355195,13.042147,1.304488,13.035657,1.139664,12.434343,0.644887,-0.043312,-1.911569,-0.208293,-0.000830,2,0.090648,-0.817162,0.644887
0.0,-105.673826,0.003906,0.004736,0.003076,0.000000,0.000000,1.355195,13.042147,1.304488,13.035657,1.139664,12.434343,0.644887,-0.043312,-1.911569,-0.208293,-0.000830,2,0.090648,-0.817162,0.644887
0.0,-105.673826,0.003906,0.004736,0.003076,0.000000,0.000000,1.355195,13.042147,1.304488,13.035657,1.139664,12.434343,0.644887,-0.043312,-1.911569,-0.208293,-0.000830,2,0.090648,-0.817162,0.644887
0.0,-105.673826,0.003906,0.004736,0.003076,0.000000,0.000000,1.355195,13.042147,1.304488,13.035657,1.139664,12.434343,0.644887,-0.043312,-1.911569,-0.208293,-0.000830,2,0.090648,-0.817162,0.644887
0.0,-105.631478,0.003906,0.004515,0.003297,0.000000,0.000000,1.341227,13.039408,1.304488,13.035657,1.139664,12.434343,0.637755,-0.031074,-1.892360,-0.152797,-0.000609,2,0.090648,-0.817162,0.637755
0.0,-105.616616,0.003906,0.004425,0.003388,0.000000,0.000000,1.336920,13.041530,1.304488,13.035657,1.139664,12.434343,0.638425,-0.026520,-1.884909,-0.130130,-0.000518,2,0.090648,-0.817162,0.638425
0.0,-105.616616,0.003906,0.004425,0.003388,0.000000,0.000000,1.336920,13.041530,1.304488,13.035657,1.139664,12.434343,0.638425,-0.026520,-1.884909,-0.130130,-0.000518,2,0.090648,-0.817162,0.638425
0.0,-105.616616,0.003906,0.004425,0.003388,0.000000,0.000000,1.336920,13.041530,1.304488,13.035657,1.139664,12.434343,0.638425,-0.026520,-1.884909,-0.130130,-0.000518,2,0.090648,-0.817162,0.638425
0.0,-105.616616,0.003906,0.004425,0.003388,0.000000,0.000000,1.336920,13.041530,1.304488,13.035657,1.139664,12.434343,0.638425,-0.026520,-1.884909,-0.130130,-0.000518,2,0.090648,-0.817162,0.638425
0.0,-105.707106,0.003906,0.005035,0.002778,0.000000,0.000000,1.365605,13.047771,1.304488,13.035657,1.152256,12.480970,0.605625,-0.051938,-1.930802,-0.283210,-0.001128,2,0.090648,-0.817162,0.605625
0.0,-105.647551,0.003906,0.004556,0.003257,0.000000,0.000000,1.345510,13.044097,1.304488,13.035657,1.139664,12.434343,0.643563,-0.033755,-1.896372,-0.163001,-0.000649,2,0.090648,-0.817162,0.643563
0.0,-105.683228,0.003906,0.004766,0.003047,0.000000,0.000000,1.356544,13.041085,1.304488,13.035657,1.139664,12.434343,0.644340,-0.044793,-1.914093,-0.215778,-0.000860,2,0.090648,-0.817162,0.644340
0.0,-105.683228,0.003906,0.004766,0.003047,0.000000,0.000000,1.356544,13.041085,1.304488,13.035657,1.139664,12.434343,0.644340,-0.044793,-1.914093,-0.215778,-0.000860,2,0.090648,-0.817162,0.644340
0.0,-105.683228,0.003906,0.004766,0.003047,0.000000,0.000000,1.356544,13.041085,1.304488,13.035657,1.139664,12.434343,0.644340,-0.044793,-1.914093,-0.215778,-0.000860,2,0.090648,-0.817162,0.644340
0.0,-105.715662,0.003906,0.004907,0.002905,0.000000,0.000000,1.365333,13.041646,1.304488,13.035657,1.139664,12.434343,0.647877,-0.052736,-1.926575,-0.251279,-0.001001,2,0.090648,-0.817162,0.647877
0.0,-105.745147,0.003906,0.005258,0.002555,0.000000,0.000000,1.373060,13.039029,1.304488,13.035657,1.152256,12.480970,0.600153,-0.061086,-1.947561,-0.339191,-0.001351,2,0.090648,-0.817162,0.600153
0.0,-105.719952,0.003906,0.004912,0.002900,0.000000,0.000000,1.363422,13.036837,1.304488,13.035657,1.139664,12.434343,0.642703,-0.052152,-1.926395,-0.252510,-0.001006,2,0.090648,-0.817162,0.642703
0.0,-105.719952,0.003906,0.004912,0.002900,0.000000,0.000000,1.363422,13.036837,1.304488,13.035657,1.139664,12.434343,0.642703,-0.052152,-1.926395,-0.252510,-0.001006,2,0.090648,-0.817162,0.642703
0.0,-105.719952,0.003906,0.004912,0.002900,0.000000,0.000000,1.363422,13.036837,1.304488,13.035657,1.139664,12.434343,0.642703,-0.052152,-1.926395,-0.252510,-0.001006,2,0.090648,-0.817162,0.642703
0.0,-105.719952,0.003906,0.004912,0.002900,0.000000,0.000000,1.363422,13.036837,1.304488,13.035657,1.139664,12.434343,0.642703,-0.052152,-1.926395,-0.252510,-0.001006,2,0.090648,-0.817162,0.642703
0.0,-105.725411,0.003906,0.004939,0.002873,0.000000,0.000000,1.364159,13.035017,1.304488,13.035657,1.139664,12.434343,0.641254,-0.053294,-1.928462,-0.259208,-0.001033,2,0.090648,-0.817162,0.641254
0.0,-105.725411,0.003906,0.004939,0.002873,0.000000,0.000000,1.364159,13.035017,1.304488,13.035657,1.139664,12.434343,0.641254,-0.053294,-1.928462,-0.259208,-0.001033,2,0.090648,-0.817162,0.641254
0.0,-105.725411,0.003906,0.004939,0.002873,0.000000,0.000000,1.364159,13.035017,1.304488,13.035657,1.139664,12.434343,0.641254,-0.053294,-1.928462,-0.259208,-0.001033,2,0.090648,-0.817162,0.641254
0.0,-105.635828,0.003906,0.004451,0.003361,0.000000,0.000000,1.335550,13.033451,1.304488,13.035657,1.139664,12.434343,0.630319,-0.027164,-1.886803,-0.136744,-0.000545,2,0.090648,-0.817162,0.630319
0.0,-105.634753,0.003906,0.004449,0.003363,0.000000,0.000000,1.336132,13.035264,1.304488,13.035657,1.139664,12.434343,0.632223,-0.027248,-1.886786,-0.136340,-0.000543,2,0.090648,-0.817162,0.632223
0.0,-105.572321,0.003906,0.004130,0.003683,0.000000,0.000000,1.318479,13.034946,1.304488,13.035657,1.139664,12.434343,0.626657,-0.011017,-1.860165,-0.056107,-0.000224,2,0.090648,-0.817162,0.626657
0.0,-105.562837,0.003906,0.004131,0.003682,0.000000,0.000000,1.317941,13.033415,1.304488,13.035657,1.139664,12.434343,0.625036,-0.011013,-1.860040,-0.056381,-0.000225,2,0.090648,-0.817162,0.625036
0.0,-105.492761,0.003906,0.003769,0.004044,0.000000,0.000000,1.298500,13.032037,1.303050,13.030453,1.139664,12.434343,0.618440,0.006590,-1.830540,0.034459,0.000137,3,0.090648,-0.817162,0.618440
0.0,-105.492761,0.003906,0.003769,0.004044,0.000000,0.000000,1.298500,13.032037,1.303050,13.030453,1.139664,12.434343,0.618440,0.006590,-1.830540,0.034459,0.000137,3,0.090648,-0.817162,0.618440
0.0,-105.492761,0.003906,0.003769,0.004044,0.000000,0.000000,1.298500,13.032037,1.303050,13.030453,1.139664,12.434343,0.618440,0.006590,-1.830540,0.034459,0.000137,3,0.090648,-0.817162,0.618440
0.0,-105.414874,0.003906,0.003373,0.004440,0.000000,0.000000,1.278352,13.032147,1.301081,13.023324,1.139664,12.434343,0.613681,0.025201,-1.798759,0.133835,0.000533,4,0.090648,-0.817162,0.613681
0.0,-105.514249,0.003906,0.004024,0.003788,0.000000,0.000000,1.314299,13.041384,1.301081,13.023324,1.139664,12.434343,0.631662,-0.005902,-1.850915,-0.029586,-0.000118,4,0.090648,-0.817162,0.631662
0.0,-105.514249,0.003906,0.004024,0.003788,0.000000,0.000000,1.314299,13.041384,1.301081,13.023324,1.139664,12.434343,0.631662,-0.005902,-1.850915,-0.029586,-0.000118,4,0.090648,-0.817162,0.631662
0.0,-105.514249,0.003906,0.004024,0.003788,0.000000,0.000000,1.314299,13.041384,1.301081,13.023324,1.139664,12.434343,0.631662,-0.005902,-1.850915,-0.029586,-0.000118,4,0.090648,-0.817162,0.631662
0.0,-105.410772,0.003906,0.003481,0.004331,0.000000,0.000000,1.284222,13.035517,1.301081,13.023324,1.139664,12.434343,0.618310,0.020394,-1.806776,0.106687,0.000425,4,0.090648,-0.817162,0.618310
0.0,-105.453792,0.003906,0.003820,0.003993,0.000000,0.000000,1.301086,13.033977,1.301081,13.023324,1.139664,12.434343,0.620981,0.004193,-1.833763,0.021749,0.000087,4,0.090648,-0.817162,0.620981
0.0,-105.478720,0.003906,0.004013,0.003799,0.000000,0.000000,1.310754,13.032652,1.301081,13.023324,1.139664,12.434343,0.622291,-0.005207,-1.849319,-0.026895,-0.000107,4,0.090648,-0.817162,0.622291
0.0,-105.444655,0.003906,0.003866,0.003946,0.000000,0.000000,1.302155,13.029683,1.301081,13.023324,1.139664,12.434343,0.617117,0.001920,-1.837245,0.010084,0.000040,4,0.090648,-0.817162,0.617117
0.0,-105.470413,0.003906,0.004054,0.003758,0.000000,0.000000,1.311643,13.029075,1.301081,13.023324,1.139664,12.434343,0.619098,-0.007109,-1.852290,-0.037097,-0.000148,4,0.090648,-0.817162,0.619098
0.0,-105.422921,0.003906,0.003788,0.004025,0.000000,0.000000,1.298077,13.029748,1.301081,13.023324,1.139664,12.434343,0.616119,0.005635,-1.830831,0.029688,0.000118,4,0.090648,-0.817162,0.616119
0.0,-105.422921,0.003906,0.003788,0.004025,0.000000,0.000000,1.298077,13.029748,1.301081,13.023324,1.139664,12.434343,0.616119,0.005635,-1.830831,0.029688,0.000118,4,0.090648,-0.817162,0.616119
0.0,-105.464838,0.003906,0.004074,0.003738,0.000000,0.000000,1.312628,13.029160,1.301081,13.023324,1.139664,12.434343,0.619454,-0.008095,-1.853778,-0.042194,-0.000168,4,0.090648,-0.817162,0.619454
0.0,-105.464838,0.003906,0.004074,0.003738,0.000000,0.000000,1.312628,13.029160,1.301081,13.023324,1.139664,12.434343,0.619454,-0.008095,-1.853778,-0.042194,-0.000168,4,0.090648,-0.817162,0.619454
0.0,-105.482147,0.003906,0.004213,0.003600,0.000000,0.000000,1.318930,13.026386,1.301081,13.023324,1.139664,12.434343,0.618588,-0.014722,-1.864813,-0.076948,-0.000307,4,0.090648,-0.817162,0.618588
0.0,-105.471406,0.003906,0.004146,0.003667,0.000000,0.000000,1.315397,13.026265,1.301081,13.023324,1.139664,12.434343,0.617457,-0.011466,-1.859394,-0.060148,-0.000240,4,0.090648,-0.817162,0.617457
0.0,-105.395460,0.003906,0.003716,0.004097,0.000000,0.000000,1.292890,13.024279,1.301081,13.023324,1.139664,12.434343,0.609511,0.008888,-1.824915,0.047849,0.000191,4,0.090648,-0.817162,0.609511
0.0,-105.430418,0.003906,0.003963,0.003849,0.000000,0.000000,1.305381,13.024589,1.301081,13.023324,1.139664,12.434343,0.613068,-0.002698,-1.844509,-0.014359,-0.000057,4,0.090648,-0.817162,0.613068
0.0,-105.419653,0.003906,0.003936,0.003877,0.000000,0.000000,1.303078,13.021680,1.301081,13.023324,1.139664,12.434343,0.609647,-0.001367,-1.842163,-0.007358,-0.000029,4,0.090648,-0.817162,0.609647
0.0,-105.419653,0.003906,0.003936,0.003877,0.000000,0.000000,1.303078,13.021680,1.301081,13.023324,1.139664,12.434343,0.609647,-0.001367,-1.842163,-0.007358,-0.000029,4,0.090648,-0.817162,0.609647
0.0,-105.419653,0.003906,0.003936,0.003877,0.000000,0.000000,1.303078,13.021680,1.301081,13.023324,1.139664,12.434343,0.609647,-0.001367,-1.842163,-0.007358,-0.000029,4,0.090648,-0.817162,0.609647
